X: (Hz),Y: (A)
4.09433e+08,0.000357314
4.0945e+08,0.000637178
4.09467e+08,0.000302434
4.09483e+08,0.000223364
4.095e+08,8.20277e-05
4.09517e+08,0.000139199
4.09533e+08,0.000368702
4.0955e+08,0.000529414
4.09567e+08,0.000230237
4.09583e+08,0.000167495
4.096e+08,0.000229446
4.09617e+08,0.000346692
4.09633e+08,6.86983e-05
4.0965e+08,2.13599e-05
4.09667e+08,0.000244366
4.09683e+08,0.000269169
4.097e+08,0.000216423
4.09717e+08,0.000204556
4.09733e+08,0.000357467
4.0975e+08,0.000233465
4.09767e+08,0.000312564
4.09783e+08,0.000387369
4.098e+08,0.000415603
4.09817e+08,0.000437043
4.09833e+08,0.000242382
4.0985e+08,0.0002058
4.09867e+08,0.000342519
4.09883e+08,0.000384669
4.099e+08,0.000300514
4.09917e+08,0.000372291
4.09933e+08,0.000483422
4.0995e+08,0.000493444
4.09967e+08,0.000159287
4.09983e+08,0.000195738
4.1e+08,0.000304211
4.10017e+08,0.00022283
4.10033e+08,0.000178278
4.1005e+08,0.000101381
4.10067e+08,0.000236332
4.10083e+08,0.000300844
4.101e+08,0.000394268
4.10117e+08,0.000218828
4.10133e+08,7.87015e-05
4.1015e+08,0.000179583
4.10167e+08,0.000381596
4.10183e+08,0.000124819
4.102e+08,0.000221258
4.10217e+08,0.000209177
4.10233e+08,0.000216685
4.1025e+08,0.000239708
4.10267e+08,0.000134788
4.10283e+08,0.00016418
4.103e+08,0.000199252
4.10317e+08,0.000237678
4.10333e+08,0.000216847
4.1035e+08,0.000102671
4.10367e+08,0.000276573
4.10383e+08,0.000265163
4.104e+08,0.000216525
4.10417e+08,0.000241442
4.10433e+08,0.000278866
4.1045e+08,0.000201979
4.10467e+08,2.21776e-05
4.10483e+08,0.000110896
4.105e+08,0.000126083
4.10517e+08,0.000129478
4.10533e+08,0.000275816
4.1055e+08,0.000265357
4.10567e+08,0.000127901
4.10583e+08,6.24312e-05
4.106e+08,0.000231299
4.10617e+08,0.000408941
4.10633e+08,0.000342674
4.1065e+08,0.000398845
4.10667e+08,0.000598305
4.10683e+08,0.000579743
4.107e+08,0.000444301
4.10717e+08,0.000309073
4.10733e+08,0.000297
4.1075e+08,0.000343168
4.10767e+08,0.000285829
4.10783e+08,0.000122408
4.108e+08,0.000386449
4.10817e+08,0.000178862
4.10833e+08,0.000112806
4.1085e+08,0.000161663
4.10867e+08,0.000233509
4.10883e+08,0.000398721
4.109e+08,0.000352041
4.10917e+08,0.000360153
4.10933e+08,0.000128686
4.1095e+08,0.000460325
4.10967e+08,0.000291044
4.10983e+08,0.000131672
4.11e+08,0.000131455
4.11017e+08,0.000343076
4.11033e+08,0.00011125
4.1105e+08,0.000316694
4.11067e+08,0.000192837
4.11083e+08,0.000272557
4.111e+08,0.000197124
4.11117e+08,0.000138684
4.11133e+08,0.000257726
4.1115e+08,0.000447984
4.11167e+08,0.000432191
4.11183e+08,8.72754e-05
4.112e+08,0.000206148
4.11217e+08,0.000191463
4.11233e+08,0.000179516
4.1125e+08,0.000310637
4.11267e+08,0.000148691
4.11283e+08,0.000107341
4.113e+08,0.000104771
4.11317e+08,0.000353409
4.11333e+08,0.00068277
4.1135e+08,0.000493863
4.11367e+08,0.000295794
4.11383e+08,0.00020692
4.114e+08,0.000178827
4.11417e+08,7.40425e-05
4.11433e+08,0.000141744
4.1145e+08,0.000446934
4.11467e+08,0.000544597
4.11483e+08,0.000256502
4.115e+08,0.000280884
4.11517e+08,0.00052122
4.11533e+08,0.000530532
4.1155e+08,0.000457703
4.11567e+08,0.000353867
4.11583e+08,0.000183862
4.116e+08,0.000121787
4.11617e+08,0.000235296
4.11633e+08,0.000335519
4.1165e+08,0.000271792
4.11667e+08,0.000296495
4.11683e+08,0.000205479
4.117e+08,7.4348e-05
4.11717e+08,0.000281894
4.11733e+08,0.000128311
4.1175e+08,0.000273731
4.11767e+08,0.000252302
4.11783e+08,0.000208644
4.118e+08,0.00053427
4.11817e+08,0.000243968
4.11833e+08,0.000251362
4.1185e+08,0.000466183
4.11867e+08,0.000304997
4.11883e+08,0.000168214
4.119e+08,0.00025601
4.11917e+08,0.000171121
4.11933e+08,0.000149765
4.1195e+08,0.000420838
4.11967e+08,0.000562626
4.11983e+08,0.000417729
4.12e+08,0.0001454
4.12017e+08,0.000135841
4.12033e+08,9.94347e-05
4.1205e+08,8.38639e-05
4.12067e+08,9.33523e-05
4.12083e+08,0.000468503
4.121e+08,0.000485676
4.12117e+08,0.000199941
4.12133e+08,3.50242e-05
4.1215e+08,2.55733e-05
4.12167e+08,0.000298105
4.12183e+08,0.000464606
4.122e+08,0.000580747
4.12217e+08,0.000559726
4.12233e+08,0.000382433
4.1225e+08,0.000237013
4.12267e+08,0.000213474
4.12283e+08,0.000373555
4.123e+08,0.000339511
4.12317e+08,0.000163019
4.12333e+08,0.000163404
4.1235e+08,9.31132e-05
4.12367e+08,0.000171098
4.12383e+08,0.000378276
4.124e+08,0.000412563
4.12417e+08,0.000222398
4.12433e+08,7.85778e-05
4.1245e+08,0.000327766
4.12467e+08,0.000507955
4.12483e+08,0.000371123
4.125e+08,0.000443295
4.12517e+08,0.000610788
4.12533e+08,0.000463192
4.1255e+08,0.000270761
4.12567e+08,0.000361938
4.12583e+08,0.000333461
4.126e+08,0.000171542
4.12617e+08,0.000333056
4.12633e+08,0.000369547
4.1265e+08,0.000174512
4.12667e+08,0.000109737
4.12683e+08,0.00035479
4.127e+08,0.000432534
4.12717e+08,0.000259493
4.12733e+08,0.000202749
4.1275e+08,0.00032312
4.12767e+08,0.000378533
4.12783e+08,0.00011879
4.128e+08,0.000359037
4.12817e+08,0.000413121
4.12833e+08,0.000239562
4.1285e+08,0.000263479
4.12867e+08,0.000360836
4.12883e+08,0.000254215
4.129e+08,0.000125887
4.12917e+08,0.000280117
4.12933e+08,0.000225637
4.1295e+08,0.000159222
4.12967e+08,0.000122532
4.12983e+08,0.000265676
4.13e+08,0.000377162
4.13017e+08,0.000182892
4.13033e+08,0.000380503
4.1305e+08,0.000572587
4.13067e+08,0.000357712
4.13083e+08,0.000320903
4.131e+08,0.000316026
4.13117e+08,0.000256436
4.13133e+08,0.000359708
4.1315e+08,0.000126873
4.13167e+08,0.000348579
4.13183e+08,0.000492365
4.132e+08,0.000505916
4.13217e+08,0.000436822
4.13233e+08,0.000245345
4.1325e+08,0.000220235
4.13267e+08,0.000485167
4.13283e+08,0.000434806
4.133e+08,0.000347925
4.13317e+08,0.000217147
4.13333e+08,0.000283752
4.1335e+08,0.000579452
4.13367e+08,0.000272874
4.13383e+08,0.000376832
4.134e+08,0.000225075
4.13417e+08,0.0002181
4.13433e+08,0.000354771
4.1345e+08,0.000389238
4.13467e+08,0.000175387
4.13483e+08,0.000157125
4.135e+08,0.000362084
4.13517e+08,0.000349481
4.13533e+08,0.000369413
4.1355e+08,0.000456573
4.13567e+08,0.000218574
4.13583e+08,0.000120568
4.136e+08,0.000228139
4.13617e+08,0.000159124
4.13633e+08,0.000144225
4.1365e+08,0.000390978
4.13667e+08,0.000392359
4.13683e+08,6.21482e-05
4.137e+08,0.000335712
4.13717e+08,0.000272916
4.13733e+08,0.000183619
4.1375e+08,0.000246439
4.13767e+08,0.000253496
4.13783e+08,0.000153183
4.138e+08,0.000194044
4.13817e+08,0.000170699
4.13833e+08,0.000107455
4.1385e+08,0.000236816
4.13867e+08,7.62844e-05
4.13883e+08,0.000200998
4.139e+08,0.000131383
4.13917e+08,0.000162561
4.13933e+08,0.000219166
4.1395e+08,0.000200999
4.13967e+08,0.000160701
4.13983e+08,0.000167517
4.14e+08,9.06179e-05
4.14017e+08,0.000191914
4.14033e+08,0.000333299
4.1405e+08,0.000432448
4.14067e+08,0.000201924
4.14083e+08,0.00019442
4.141e+08,0.000159472
4.14117e+08,0.000181508
4.14133e+08,0.000340329
4.1415e+08,0.000228862
4.14167e+08,0.000306163
4.14183e+08,0.000402692
4.142e+08,0.000135231
4.14217e+08,0.000178797
4.14233e+08,0.000462623
4.1425e+08,0.000642798
4.14267e+08,0.000486281
4.14283e+08,0.000194154
4.143e+08,0.000233362
4.14317e+08,0.000207631
4.14333e+08,9.03032e-05
4.1435e+08,0.000306135
4.14367e+08,0.000242307
4.14383e+08,0.000367898
4.144e+08,6.88505e-05
4.14417e+08,0.000193614
4.14433e+08,0.000125712
4.1445e+08,0.000178822
4.14467e+08,0.00011869
4.14483e+08,0.000135359
4.145e+08,6.26623e-05
4.14517e+08,0.000118379
4.14533e+08,0.000169029
4.1455e+08,0.000317936
4.14567e+08,0.000479225
4.14583e+08,0.000499015
4.146e+08,0.000407658
4.14617e+08,0.000363675
4.14633e+08,0.000396995
4.1465e+08,0.000292695
4.14667e+08,0.000201159
4.14683e+08,2.7732e-05
4.147e+08,0.000363339
4.14717e+08,0.000349325
4.14733e+08,0.00028196
4.1475e+08,0.000221868
4.14767e+08,0.000161821
4.14783e+08,5.13548e-05
4.148e+08,0.000217877
4.14817e+08,0.000206806
4.14833e+08,0.000157609
4.1485e+08,4.42381e-05
4.14867e+08,0.000352602
4.14883e+08,0.000413191
4.149e+08,7.17194e-05
4.14917e+08,0.000329276
4.14933e+08,0.000206639
4.1495e+08,0.000111472
4.14967e+08,0.000227589
4.14983e+08,0.000237686
4.15e+08,0.000267344
4.15017e+08,0.000329074
4.15033e+08,0.000340243
4.1505e+08,0.000294819
4.15067e+08,0.00031395
4.15083e+08,0.000284942
4.151e+08,0.00037869
4.15117e+08,0.000419614
4.15133e+08,0.000207019
4.1515e+08,0.000126642
4.15167e+08,0.000206004
4.15183e+08,0.000224725
4.152e+08,0.000347988
4.15217e+08,0.000128209
4.15233e+08,0.00014389
4.1525e+08,0.000208345
4.15267e+08,0.000211629
4.15283e+08,0.000287389
4.153e+08,0.000307676
4.15317e+08,0.000536403
4.15333e+08,0.000437542
4.1535e+08,0.000163497
4.15367e+08,0.000194792
4.15383e+08,0.000182892
4.154e+08,0.000169105
4.15417e+08,0.000206445
4.15433e+08,0.000196573
4.1545e+08,0.000222114
4.15467e+08,0.000234031
4.15483e+08,0.000280053
4.155e+08,0.00027732
4.15517e+08,0.000410246
4.15533e+08,0.000534403
4.1555e+08,0.000266358
4.15567e+08,0.000217044
4.15583e+08,0.00013751
4.156e+08,0.000153379
4.15617e+08,0.000284506
4.15633e+08,0.000143053
4.1565e+08,0.000226674
4.15667e+08,0.000362762
4.15683e+08,0.00030244
4.157e+08,0.000442933
4.15717e+08,0.000358442
4.15733e+08,0.000136179
4.1575e+08,0.000328621
4.15767e+08,0.000602116
4.15783e+08,0.000635285
4.158e+08,0.000282548
4.15817e+08,0.000110767
4.15833e+08,0.000279914
4.1585e+08,0.000431274
4.15867e+08,0.000305964
4.15883e+08,0.000145901
4.159e+08,0.000126436
4.15917e+08,0.00013631
4.15933e+08,0.000147992
4.1595e+08,0.000280796
4.15967e+08,0.000164653
4.15983e+08,0.000321792
4.16e+08,0.000501969
4.16017e+08,0.000437959
4.16033e+08,0.000243465
4.1605e+08,0.000179937
4.16067e+08,5.50871e-05
4.16083e+08,0.000309943
4.161e+08,0.000220798
4.16117e+08,4.78517e-05
4.16133e+08,0.000346176
4.1615e+08,0.000423673
4.16167e+08,0.000326454
4.16183e+08,0.000269332
4.162e+08,0.000284936
4.16217e+08,0.000134712
4.16233e+08,9.45397e-05
4.1625e+08,0.000128525
4.16267e+08,0.000182504
4.16283e+08,0.00018076
4.163e+08,5.79502e-05
4.16317e+08,0.000205743
4.16333e+08,0.000487722
4.1635e+08,0.000599181
4.16367e+08,0.000532808
4.16383e+08,0.000297398
4.164e+08,3.76488e-05
4.16417e+08,2.54943e-05
4.16433e+08,0.00017886
4.1645e+08,0.000324028
4.16467e+08,0.000132497
4.16483e+08,0.000141323
4.165e+08,0.000194449
4.16517e+08,0.000377932
4.16533e+08,0.000435039
4.1655e+08,0.00029407
4.16567e+08,0.000104887
4.16583e+08,0.00034105
4.166e+08,0.000277928
4.16617e+08,0.0001591
4.16633e+08,0.00040016
4.1665e+08,0.000610472
4.16667e+08,0.000339073
4.16683e+08,0.000155701
4.167e+08,4.42714e-05
4.16717e+08,0.000165547
4.16733e+08,0.000104592
4.1675e+08,9.42062e-05
4.16767e+08,0.000142642
4.16783e+08,0.000283023
4.168e+08,0.000403366
4.16817e+08,0.000305107
4.16833e+08,0.000213796
4.1685e+08,0.000226835
4.16867e+08,0.000310391
4.16883e+08,0.000252383
4.169e+08,1.99144e-05
4.16917e+08,0.00014644
4.16933e+08,9.66284e-05
4.1695e+08,0.000342556
4.16967e+08,0.000504276
4.16983e+08,0.000480926
4.17e+08,0.000233879
4.17017e+08,9.68959e-05
4.17033e+08,0.000158008
4.1705e+08,0.000257496
4.17067e+08,0.000167161
4.17083e+08,0.000292828
4.171e+08,8.65462e-05
4.17117e+08,0.000235602
4.17133e+08,1.29698e-05
4.1715e+08,0.000139771
4.17167e+08,0.000246237
4.17183e+08,0.000358902
4.172e+08,0.000316596
4.17217e+08,0.000131736
4.17233e+08,0.000176589
4.1725e+08,0.00028604
4.17267e+08,0.000207813
4.17283e+08,0.000174542
4.173e+08,0.000282295
4.17317e+08,0.000146384
4.17333e+08,0.000145389
4.1735e+08,0.000179456
4.17367e+08,9.45192e-05
4.17383e+08,5.56399e-05
4.174e+08,0.000201505
4.17417e+08,0.000398187
4.17433e+08,0.000179923
4.1745e+08,0.000138288
4.17467e+08,0.000212145
4.17483e+08,0.000292009
4.175e+08,0.0004443
4.17517e+08,0.000309569
4.17533e+08,0.000290409
4.1755e+08,5.78248e-05
4.17567e+08,0.000206954
4.17583e+08,0.00018508
4.176e+08,9.30753e-05
4.17617e+08,0.000155289
4.17633e+08,0.000349979
4.1765e+08,0.000293648
4.17667e+08,0.000162683
4.17683e+08,0.000169575
4.177e+08,0.000224156
4.17717e+08,0.000301473
4.17733e+08,0.000126893
4.1775e+08,0.000160991
4.17767e+08,0.000225176
4.17783e+08,0.000271859
4.178e+08,0.000352398
4.17817e+08,0.000301632
4.17833e+08,0.000256192
4.1785e+08,0.000538553
4.17867e+08,0.000215638
4.17883e+08,7.76204e-05
4.179e+08,0.000131565
4.17917e+08,0.000198933
4.17933e+08,8.17993e-05
4.1795e+08,0.000250824
4.17967e+08,0.000488957
4.17983e+08,0.000345516
4.18e+08,0.00014188
4.18017e+08,0.000217229
4.18033e+08,5.66888e-05
4.1805e+08,0.000315225
4.18067e+08,0.000190575
4.18083e+08,0.000138566
4.181e+08,0.000190558
4.18117e+08,0.000182465
4.18133e+08,0.000229877
4.1815e+08,8.76105e-05
4.18167e+08,0.000177109
4.18183e+08,0.000258915
4.182e+08,0.000334244
4.18217e+08,0.000513659
4.18233e+08,0.000397375
4.1825e+08,0.000216648
4.18267e+08,0.000117329
4.18283e+08,0.00012221
4.183e+08,9.82503e-05
4.18317e+08,9.17913e-05
4.18333e+08,0.000338457
4.1835e+08,0.000292298
4.18367e+08,0.000198694
4.18383e+08,0.000353305
4.184e+08,0.000222396
4.18417e+08,0.000316039
4.18433e+08,0.000499244
4.1845e+08,0.000160516
4.18467e+08,0.000267662
4.18483e+08,6.45902e-05
4.185e+08,0.000216847
4.18517e+08,0.000156029
4.18533e+08,0.000215232
4.1855e+08,0.000252443
4.18567e+08,0.000123266
4.18583e+08,8.37736e-05
4.186e+08,0.000184892
4.18617e+08,0.000347686
4.18633e+08,0.000188007
4.1865e+08,0.000165947
4.18667e+08,0.000302634
4.18683e+08,0.000262929
4.187e+08,8.91049e-05
4.18717e+08,0.000308102
4.18733e+08,0.000247856
4.1875e+08,7.47499e-05
4.18767e+08,0.000432187
4.18783e+08,0.000519882
4.188e+08,0.000335123
4.18817e+08,0.000213316
4.18833e+08,0.000285214
4.1885e+08,0.000180847
4.18867e+08,2.34916e-05
4.18883e+08,2.19568e-05
4.189e+08,0.000185765
4.18917e+08,0.000170204
4.18933e+08,0.00016479
4.1895e+08,0.000264614
4.18967e+08,0.000187372
4.18983e+08,0.000228945
4.19e+08,0.000325698
4.19017e+08,0.000140033
4.19033e+08,0.000234123
4.1905e+08,0.000483724
4.19067e+08,0.000459918
4.19083e+08,0.00025538
4.191e+08,8.34909e-05
4.19117e+08,0.000107183
4.19133e+08,0.00025749
4.1915e+08,0.000210417
4.19167e+08,8.85256e-05
4.19183e+08,0.000322438
4.192e+08,0.000322775
4.19217e+08,0.00045133
4.19233e+08,0.000588811
4.1925e+08,0.000412243
4.19267e+08,9.08346e-05
4.19283e+08,0.000305008
4.193e+08,0.000301271
4.19317e+08,0.00028781
4.19333e+08,0.000221702
4.1935e+08,8.57527e-05
4.19367e+08,0.00021892
4.19383e+08,0.000385562
4.194e+08,0.000378346
4.19417e+08,8.04776e-05
4.19433e+08,0.000388248
4.1945e+08,0.000537881
4.19467e+08,0.000145009
4.19483e+08,0.00024756
4.195e+08,0.000156032
4.19517e+08,0.000211769
4.19533e+08,0.000261572
4.1955e+08,0.000165338
4.19567e+08,0.000282028
4.19583e+08,0.000203662
4.196e+08,0.000284108
4.19617e+08,0.000311256
4.19633e+08,0.000106083
4.1965e+08,0.000210525
4.19667e+08,0.000253686
4.19683e+08,0.000236277
4.197e+08,0.000209622
4.19717e+08,0.000310291
4.19733e+08,0.00040196
4.1975e+08,0.000396075
4.19767e+08,0.000339307
4.19783e+08,0.000135392
4.198e+08,0.000318546
4.19817e+08,0.000369294
4.19833e+08,0.000376691
4.1985e+08,0.000303536
4.19867e+08,0.000139569
4.19883e+08,7.71338e-05
4.199e+08,0.000210301
4.19917e+08,0.00017807
4.19933e+08,2.50892e-05
4.1995e+08,0.00015405
4.19967e+08,0.000181798
4.19983e+08,0.000194075
4.2e+08,0.000290499
4.20017e+08,0.000154287
4.20033e+08,0.000185706
4.2005e+08,5.86647e-05
4.20067e+08,0.000241775
4.20083e+08,0.000335782
4.201e+08,0.000208554
4.20117e+08,0.000301051
4.20133e+08,0.000269077
4.2015e+08,3.03959e-06
4.20167e+08,4.95837e-05
4.20183e+08,0.000273947
4.202e+08,0.000425473
4.20217e+08,0.000452672
4.20233e+08,8.33586e-05
4.2025e+08,0.000469852
4.20267e+08,0.000386713
4.20283e+08,0.000155139
4.203e+08,0.000311915
4.20317e+08,0.000359567
4.20333e+08,0.00019557
4.2035e+08,0.000139238
4.20367e+08,8.36415e-05
4.20383e+08,0.000307117
4.204e+08,0.000611351
4.20417e+08,0.000206512
4.20433e+08,0.000241149
4.2045e+08,0.00026695
4.20467e+08,0.000302682
4.20483e+08,0.000170162
4.205e+08,5.35101e-05
4.20517e+08,0.000193028
4.20533e+08,0.000485
4.2055e+08,0.00027275
4.20567e+08,7.23531e-05
4.20583e+08,0.000233723
4.206e+08,0.000390911
4.20617e+08,0.00026181
4.20633e+08,0.000132562
4.2065e+08,7.32817e-05
4.20667e+08,2.19798e-05
4.20683e+08,8.95884e-05
4.207e+08,0.000190864
4.20717e+08,0.000182663
4.20733e+08,0.000142991
4.2075e+08,0.00024773
4.20767e+08,0.000340546
4.20783e+08,0.000466129
4.208e+08,8.04767e-05
4.20817e+08,0.000195892
4.20833e+08,0.000243821
4.2085e+08,8.29643e-05
4.20867e+08,0.000116421
4.20883e+08,9.12065e-05
4.209e+08,0.000225409
4.20917e+08,0.000478821
4.20933e+08,0.000367743
4.2095e+08,0.000270012
4.20967e+08,0.000445285
4.20983e+08,0.0004177
4.21e+08,0.00036738
4.21017e+08,0.000117017
4.21033e+08,0.000139383
4.2105e+08,0.0003305
4.21067e+08,0.00018035
4.21083e+08,6.64461e-05
4.211e+08,0.000217708
4.21117e+08,0.0001976
4.21133e+08,0.000115521
4.2115e+08,0.000167598
4.21167e+08,0.000121231
4.21183e+08,0.00014135
4.212e+08,0.000463364
4.21217e+08,0.00038074
4.21233e+08,5.03826e-05
4.2125e+08,0.000222268
4.21267e+08,0.00045079
4.21283e+08,0.000549884
4.213e+08,0.000365628
4.21317e+08,0.000136199
4.21333e+08,0.000212738
4.2135e+08,0.000316637
4.21367e+08,0.000386036
4.21383e+08,0.00027841
4.214e+08,0.000238766
4.21417e+08,0.000135284
4.21433e+08,0.000370749
4.2145e+08,0.000102146
4.21467e+08,0.00010762
4.21483e+08,9.6684e-05
4.215e+08,0.000108019
4.21517e+08,0.000195201
4.21533e+08,5.80607e-05
4.2155e+08,0.000149133
4.21567e+08,0.000347916
4.21583e+08,0.000145646
4.216e+08,0.000124898
4.21617e+08,0.000144146
4.21633e+08,0.000328973
4.2165e+08,0.000268928
4.21667e+08,0.000565739
4.21683e+08,0.000504608
4.217e+08,0.000169814
4.21717e+08,3.09511e-05
4.21733e+08,0.00017073
4.2175e+08,0.000212305
4.21767e+08,0.000156374
4.21783e+08,8.53827e-05
4.218e+08,0.000312213
4.21817e+08,0.000473779
4.21833e+08,0.000197545
4.2185e+08,0.000234034
4.21867e+08,0.000241881
4.21883e+08,0.0003565
4.219e+08,0.000360893
4.21917e+08,0.000359763
4.21933e+08,0.000140075
4.2195e+08,0.000147388
4.21967e+08,6.98093e-05
4.21983e+08,7.63377e-05
4.22e+08,0.000304484
4.22017e+08,0.000456474
4.22033e+08,0.000289053
4.2205e+08,0.000255879
4.22067e+08,0.000117984
4.22083e+08,0.000259561
4.221e+08,0.000152018
4.22117e+08,0.000108126
4.22133e+08,0.00032978
4.2215e+08,0.00027797
4.22167e+08,5.5052e-05
4.22183e+08,0.000197633
4.222e+08,0.000353026
4.22217e+08,0.000616588
4.22233e+08,0.00044223
4.2225e+08,0.000312554
4.22267e+08,0.000364414
4.22283e+08,0.000429726
4.223e+08,0.000449721
4.22317e+08,0.000544253
4.22333e+08,0.000369753
4.2235e+08,9.58923e-05
4.22367e+08,0.00025665
4.22383e+08,0.000157001
4.224e+08,0.000182955
4.22417e+08,0.000128043
4.22433e+08,1.16617e-05
4.2245e+08,0.000143183
4.22467e+08,7.15448e-05
4.22483e+08,0.000147726
4.225e+08,7.12259e-05
4.22517e+08,0.000259588
4.22533e+08,0.000383429
4.2255e+08,0.000198254
4.22567e+08,0.000199377
4.22583e+08,0.00046127
4.226e+08,0.000252508
4.22617e+08,0.000429129
4.22633e+08,0.000714531
4.2265e+08,0.000373049
4.22667e+08,9.39245e-05
4.22683e+08,8.32386e-05
4.227e+08,0.000195659
4.22717e+08,0.000429443
4.22733e+08,0.000505987
4.2275e+08,0.000501602
4.22767e+08,0.000228572
4.22783e+08,0.000199889
4.228e+08,0.000320337
4.22817e+08,0.000401606
4.22833e+08,0.00030307
4.2285e+08,0.000219541
4.22867e+08,0.000267307
4.22883e+08,0.000171808
4.229e+08,0.000254532
4.22917e+08,0.000415315
4.22933e+08,0.000685145
4.2295e+08,0.000529256
4.22967e+08,0.000125983
4.22983e+08,0.000254267
4.23e+08,0.000311237
4.23017e+08,0.000124594
4.23033e+08,0.000272184
4.2305e+08,0.000157182
4.23067e+08,0.000231187
4.23083e+08,0.000123222
4.231e+08,0.000216752
4.23117e+08,0.000154338
4.23133e+08,0.000481263
4.2315e+08,0.00061349
4.23167e+08,0.000317915
4.23183e+08,6.84285e-05
4.232e+08,0.000306464
4.23217e+08,0.000373771
4.23233e+08,0.000263361
4.2325e+08,0.000218706
4.23267e+08,0.000272587
4.23283e+08,0.000162552
4.233e+08,3.03052e-05
4.23317e+08,6.59768e-05
4.23333e+08,0.000173347
4.2335e+08,2.55979e-05
4.23367e+08,0.000191713
4.23383e+08,0.000134702
4.234e+08,0.000161961
4.23417e+08,0.000459236
4.23433e+08,0.000576714
4.2345e+08,0.000376562
4.23467e+08,8.27967e-05
4.23483e+08,0.000186826
4.235e+08,0.000310871
4.23517e+08,0.000580017
4.23533e+08,0.000394717
4.2355e+08,0.000150621
4.23567e+08,0.000266243
4.23583e+08,0.000259539
4.236e+08,9.30602e-05
4.23617e+08,0.000347774
4.23633e+08,0.000120899
4.2365e+08,0.000759025
4.23667e+08,0.000673456
4.23683e+08,8.99321e-05
4.237e+08,0.0001976
4.23717e+08,0.00013174
4.23733e+08,0.00015211
4.2375e+08,0.000329722
4.23767e+08,0.000330419
4.23783e+08,0.000592539
4.238e+08,0.000588353
4.23817e+08,0.000325276
4.23833e+08,0.000142907
4.2385e+08,0.000172175
4.23867e+08,0.000158343
4.23883e+08,0.000443973
4.239e+08,0.000502797
4.23917e+08,0.000532862
4.23933e+08,0.000231407
4.2395e+08,0.000277095
4.23967e+08,0.000179581
4.23983e+08,0.000314938
4.24e+08,0.000246059
4.24017e+08,0.000100459
4.24033e+08,0.000432685
4.2405e+08,0.00044676
4.24067e+08,0.000226102
4.24083e+08,0.000262978
4.241e+08,0.000169796
4.24117e+08,8.32766e-05
4.24133e+08,0.00022553
4.2415e+08,0.000270355
4.24167e+08,8.3168e-05
4.24183e+08,0.000218635
4.242e+08,0.000324088
4.24217e+08,0.000324045
4.24233e+08,0.000388703
4.2425e+08,0.000543279
4.24267e+08,0.000327618
4.24283e+08,0.000151454
4.243e+08,0.000407352
4.24317e+08,0.000361158
4.24333e+08,0.000366489
4.2435e+08,0.000151632
4.24367e+08,0.00022787
4.24383e+08,0.000643749
4.244e+08,0.000584162
4.24417e+08,0.000181454
4.24433e+08,0.000402166
4.2445e+08,0.000313156
4.24467e+08,7.69729e-05
4.24483e+08,0.000163988
4.245e+08,0.00038061
4.24517e+08,0.000468113
4.24533e+08,0.000178366
4.2455e+08,0.000117809
4.24567e+08,0.000282459
4.24583e+08,0.000494288
4.246e+08,0.000485928
4.24617e+08,0.000155534
4.24633e+08,0.000209459
4.2465e+08,0.000232578
4.24667e+08,7.77958e-05
4.24683e+08,0.000153699
4.247e+08,0.000168641
4.24717e+08,0.000168468
4.24733e+08,0.000126597
4.2475e+08,0.000106779
4.24767e+08,4.4612e-05
4.24783e+08,0.000192194
4.248e+08,0.000165986
4.24817e+08,0.000428887
4.24833e+08,0.000389319
4.2485e+08,7.06432e-05
4.24867e+08,0.000418416
4.24883e+08,0.000547166
4.249e+08,0.000116394
4.24917e+08,0.000192211
4.24933e+08,0.00026622
4.2495e+08,0.000225758
